id_trecho,br,trecho_km_inicial,trecho_km_final,trecho_densidade_acidentes,trecho_risco_total,trecho_severidade_media,tracado_tem_aclive,tracado_tem_cruzamento,tracado_tem_curva,tracado_tem_declive,tracado_tem_desvio_tempor_rio,tracado_tem_em_obras,tracado_tem_interse__o_de_vias,tracado_tem_ponte,tracado_tem_reta,tracado_tem_retorno_regulamentado,tracado_tem_rotat_ria,tracado_tem_t_nel,tracado_tem_viaduto,classificacao_acidente_com_vitimas_fatais,classificacao_acidente_com_vitimas_feridas,classificacao_acidente_sem_vitimas,prop_causa_atropelamento_pedestre,prop_causa_defeito_mecanico_veiculo,prop_causa_defeito_na_via,prop_causa_falta_de_atencao,prop_causa_ingestao_de_alcool,prop_causa_outras,prop_causa_velocidade_incompativel,prop_cond_ceu claro,prop_cond_chuva,prop_cond_granizo,prop_cond_neve,prop_cond_nublado,prop_cond_outros,prop_cond_vento forte,tipo_acidente_atropelamento de animal,tipo_acidente_atropelamento de pessoa,tipo_acidente_capotamento,tipo_acidente_colisão,tipo_acidente_colisão frontal,tipo_acidente_colisão lateral,tipo_acidente_colisão transversal,tipo_acidente_colisão traseira,tipo_acidente_danos eventuais,tipo_acidente_engavetamento,tipo_acidente_incêndio,tipo_acidente_outros,tipo_acidente_queda de ocupante de veículo,tipo_acidente_saída de pista,tipo_acidente_tombamento,prop_pista_Dupla,prop_pista_Múltipla,prop_pista_Simples,sentido_via_Crescente,sentido_via_Decrescente,sentido_via_Não Informado,fase_dia_Amanhecer,fase_dia_Anoitecer,fase_dia_Plena noite,fase_dia_Pleno dia,causa_relevante_radar,trecho_extensao_km,ponto_critico_km,distancia_radar_mais_proximo,tem_radar,reducao_pct_taxa_acidente
BR262_T2016,262,98.0,98.0,14,0,1.5,0.07142857142857142,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.0,0.7857142857142857,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.14285714285714285,0.07142857142857142,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.21428571428571427,0.21428571428571427,0.5714285714285714,0.0,0.0,98.0,267.35,0,0.0
BR262_T2017,262,98.3,98.3,2,0,4.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,98.3,267.05,0,0.0
BR262_T2018,262,98.5,98.6,5,0,1.8,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.2,0.0,0.2,0.4,0.2,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.8,0.0,0.0,0.0,0.8,0.2,0.2,0.09999999999999432,98.5,266.85,0,0.0
BR262_T2019,262,98.8,99.1,19,0,3.0,0.0,0.0,0.5789473684210527,0.15789473684210525,0.0,0.0,0.0,0.0,0.3684210526315789,0.0,0.0,0.0,0.0,0.10526315789473684,0.631578947368421,0.2631578947368421,0.0,0.0,0.0,0.3157894736842105,0.05263157894736842,0.631578947368421,0.0,0.7894736842105263,0.10526315789473684,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.21052631578947367,0.2631578947368421,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.15789473684210525,0.0,0.0,0.0,1.0,0.631578947368421,0.3684210526315789,0.0,0.0,0.0,0.2631578947368421,0.7368421052631579,0.0,0.29999999999999716,99.0,266.35,0,0.0
BR262_T2020,262,99.3,99.6,9,4,1.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.7777777777777778,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.5555555555555556,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,1.0,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,0.4444444444444444,0.5555555555555556,0.1111111111111111,0.29999999999999716,99.5,265.85,0,0.0
BR262_T2021,262,99.8,100.3,16,23,3.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.125,0.4375,0.4375,0.0,0.0,0.125,0.1875,0.0625,0.5,0.125,0.75,0.1875,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.125,0.0,0.1875,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,1.0,0.4375,0.5625,0.0,0.125,0.0,0.5,0.375,0.125,0.5,100.0,265.35,0,0.0
BR262_T2022,262,100.5,101.1,19,0,1.368421052631579,0.05263157894736842,0.0,0.3684210526315789,0.15789473684210525,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,0.0,0.0,0.47368421052631576,0.5263157894736842,0.0,0.0,0.05263157894736842,0.15789473684210525,0.05263157894736842,0.631578947368421,0.10526315789473684,0.6842105263157895,0.21052631578947367,0.0,0.0,0.10526315789473684,0.0,0.0,0.10526315789473684,0.0,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.0,0.0,0.10526315789473684,0.05263157894736842,0.0,0.2631578947368421,0.0,0.0,0.0,1.0,0.5263157894736842,0.47368421052631576,0.0,0.05263157894736842,0.0,0.3157894736842105,0.631578947368421,0.10526315789473684,0.5999999999999943,101.0,264.35,0,0.0
BR262_T2023,262,101.3,102.5,36,40,2.75,0.0,0.0,0.8333333333333334,0.05555555555555555,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.1388888888888889,0.5277777777777778,0.3055555555555556,0.0,0.0,0.027777777777777776,0.1111111111111111,0.0,0.5555555555555556,0.3055555555555556,0.6666666666666666,0.19444444444444445,0.0,0.0,0.1111111111111111,0.027777777777777776,0.0,0.027777777777777776,0.0,0.08333333333333333,0.027777777777777776,0.1111111111111111,0.1388888888888889,0.0,0.027777777777777776,0.0,0.0,0.0,0.08333333333333333,0.027777777777777776,0.3611111111111111,0.1111111111111111,0.0,0.0,1.0,0.19444444444444445,0.8055555555555556,0.0,0.16666666666666666,0.05555555555555555,0.2222222222222222,0.5555555555555556,0.3055555555555556,1.2000000000000028,102.0,263.35,0,0.0
BR262_T2024,262,103.0,105.3,127,68,2.0551181102362204,0.023622047244094488,0.0,0.8582677165354331,0.023622047244094488,0.0,0.0,0.0,0.0,0.13385826771653545,0.0,0.0,0.0,0.0,0.07086614173228346,0.48031496062992124,0.44881889763779526,0.0,0.0,0.03937007874015748,0.08661417322834646,0.031496062992125984,0.4409448818897638,0.4015748031496063,0.2992125984251969,0.48031496062992124,0.0,0.0,0.1968503937007874,0.023622047244094488,0.0,0.031496062992125984,0.007874015748031496,0.11811023622047244,0.015748031496062992,0.07874015748031496,0.023622047244094488,0.03937007874015748,0.047244094488188976,0.0,0.0,0.0,0.047244094488188976,0.023622047244094488,0.49606299212598426,0.07086614173228346,0.0,0.0,1.0,0.2677165354330709,0.7322834645669292,0.0,0.09448818897637795,0.031496062992125984,0.29133858267716534,0.5826771653543307,0.4015748031496063,2.299999999999997,105.0,260.35,0,0.0
BR262_T2025,262,105.9,106.0,7,8,3.4285714285714284,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,1.0,0.2857142857142857,0.7142857142857143,0.0,0.42857142857142855,0.0,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.09999999999999432,106.0,259.35,0,0.0
BR262_T2026,262,106.2,106.3,4,11,3.75,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.25,0.75,0.0,0.0,0.0,0.5,0.5,0.25,0.09999999999999432,106.2,259.15000000000003,0,0.0
BR262_T2027,262,106.5,106.6,6,0,1.6666666666666667,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.5,0.5,0.0,0.16666666666666666,0.0,0.3333333333333333,0.5,0.0,0.09999999999999432,106.6,258.75,0,0.0
BR262_T2028,262,106.8,107.5,45,15,1.6222222222222222,0.0,0.0,0.8,0.022222222222222223,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.08888888888888889,0.4888888888888889,0.4222222222222222,0.0,0.0,0.06666666666666667,0.1111111111111111,0.0,0.4888888888888889,0.3333333333333333,0.5555555555555556,0.28888888888888886,0.0,0.0,0.15555555555555556,0.0,0.0,0.022222222222222223,0.0,0.15555555555555556,0.0,0.044444444444444446,0.022222222222222223,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.08888888888888889,0.0,0.3111111111111111,0.2222222222222222,0.0,0.0,1.0,0.7111111111111111,0.28888888888888886,0.0,0.06666666666666667,0.0,0.37777777777777777,0.5555555555555556,0.3333333333333333,0.7000000000000028,107.0,258.35,0,0.0
BR262_T2029,262,107.8,107.8,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,107.8,257.55,0,0.0
BR262_T2030,262,108.0,108.0,8,0,0.625,0.125,0.0,0.625,0.125,0.0,0.125,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.375,0.625,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.625,0.125,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.375,0.0,0.0,0.125,0.125,0.0,0.25,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.25,0.75,0.0,0.0,108.0,257.35,0,0.0
BR262_T2031,262,108.5,108.8,11,20,4.181818181818182,0.09090909090909091,0.0,0.8181818181818182,0.09090909090909091,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.2727272727272727,0.5454545454545454,0.18181818181818182,0.0,0.0,0.2727272727272727,0.0,0.0,0.2727272727272727,0.45454545454545453,0.18181818181818182,0.6363636363636364,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.36363636363636365,0.09090909090909091,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.09090909090909091,0.0,0.0,1.0,0.5454545454545454,0.45454545454545453,0.0,0.0,0.0,0.09090909090909091,0.9090909090909091,0.45454545454545453,0.29999999999999716,108.6,256.75,0,0.0
BR262_T2032,262,109.0,109.0,12,2,2.1666666666666665,0.0,0.0,0.75,0.16666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.6666666666666666,0.25,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.25,0.0,0.08333333333333333,0.0,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.25,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.4166666666666667,0.5833333333333334,0.16666666666666666,0.0,109.0,256.35,0,0.0
BR262_T2033,262,109.2,109.3,3,2,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.09999999999999432,109.2,256.15000000000003,0,0.0
BR262_T2034,262,109.5,110.6,55,16,1.6181818181818182,0.01818181818181818,0.01818181818181818,0.8909090909090909,0.03636363636363636,0.0,0.0,0.0,0.0,0.07272727272727272,0.0,0.0,0.0,0.0,0.05454545454545454,0.509090909090909,0.43636363636363634,0.0,0.01818181818181818,0.0,0.09090909090909091,0.05454545454545454,0.6,0.23636363636363636,0.43636363636363634,0.2545454545454545,0.0,0.0,0.2727272727272727,0.03636363636363636,0.0,0.0,0.0,0.16363636363636364,0.0,0.03636363636363636,0.05454545454545454,0.12727272727272726,0.05454545454545454,0.0,0.0,0.0,0.03636363636363636,0.05454545454545454,0.36363636363636365,0.10909090909090909,0.0,0.0,1.0,0.7818181818181819,0.21818181818181817,0.0,0.07272727272727272,0.03636363636363636,0.2,0.6909090909090909,0.23636363636363636,1.0999999999999943,110.0,255.35000000000002,0,0.0
BR262_T2035,262,110.8,110.8,3,0,1.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,110.8,254.55,0,0.0
BR262_T2036,262,111.0,111.0,4,2,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.25,0.75,0.0,0.0,0.25,0.25,0.5,0.5,0.0,111.0,254.35000000000002,0,0.0
BR262_T2037,262,111.2,111.5,8,5,1.25,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.375,0.5,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,1.0,0.5,0.5,0.0,0.125,0.125,0.25,0.5,0.5,0.29999999999999716,111.3,254.05,0,0.0
BR262_T2038,262,111.7,112.1,14,1,0.7857142857142857,0.0,0.0,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,0.21428571428571427,0.0,0.5,0.2857142857142857,0.5,0.2857142857142857,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.21428571428571427,0.0,0.14285714285714285,0.0,0.0,0.07142857142857142,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,1.0,0.42857142857142855,0.5714285714285714,0.0,0.07142857142857142,0.07142857142857142,0.0,0.8571428571428571,0.2857142857142857,0.3999999999999915,112.0,253.35000000000002,0,0.0
BR262_T2039,262,112.4,113.2,25,9,1.12,0.0,0.0,0.8,0.04,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.08,0.12,0.04,0.44,0.32,0.4,0.52,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.16,0.04,0.2,0.08,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.32,0.12,0.0,0.0,1.0,0.6,0.4,0.0,0.16,0.08,0.32,0.44,0.32,0.7999999999999972,113.0,252.35000000000002,0,0.0
BR262_T2040,262,113.4,113.5,4,5,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.25,0.0,0.5,0.25,0.5,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.25,0.75,0.0,0.0,0.25,0.5,0.25,0.25,0.09999999999999432,113.5,251.85000000000002,0,0.0
BR262_T2041,262,113.7,114.3,42,14,1.0238095238095237,0.0,0.0,0.9523809523809523,0.11904761904761904,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.023809523809523808,0.5714285714285714,0.38095238095238093,0.0,0.0,0.023809523809523808,0.09523809523809523,0.07142857142857142,0.35714285714285715,0.4523809523809524,0.42857142857142855,0.3333333333333333,0.0,0.0,0.19047619047619047,0.047619047619047616,0.0,0.023809523809523808,0.023809523809523808,0.16666666666666666,0.0,0.023809523809523808,0.11904761904761904,0.047619047619047616,0.0,0.0,0.0,0.0,0.14285714285714285,0.09523809523809523,0.23809523809523808,0.11904761904761904,0.0,0.0,1.0,0.7619047619047619,0.23809523809523808,0.0,0.09523809523809523,0.0,0.4523809523809524,0.4523809523809524,0.4523809523809524,0.5999999999999943,114.0,251.35000000000002,0,0.0
BR262_T2042,262,114.5,114.5,2,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,114.5,250.85000000000002,0,0.0
BR262_T2043,262,114.7,114.8,2,0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.09999999999999432,114.7,250.65000000000003,0,0.0
BR262_T2044,262,115.0,115.1,10,2,1.8,0.0,0.1,0.6,0.2,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.2,0.1,0.0,0.5,0.2,0.6,0.2,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,1.0,0.9,0.1,0.0,0.1,0.0,0.2,0.7,0.2,0.09999999999999432,115.0,250.35000000000002,0,0.0
BR262_T2045,262,115.5,115.5,2,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,115.5,249.85000000000002,0,0.0
BR262_T2046,262,115.7,115.8,2,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.09999999999999432,115.7,249.65000000000003,0,0.0
BR262_T2047,262,116.0,116.5,72,8,0.6944444444444444,0.0,0.09722222222222222,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.6111111111111112,0.0,0.013888888888888888,0.0,0.0,0.0,0.3194444444444444,0.6805555555555556,0.0,0.0,0.013888888888888888,0.4305555555555556,0.041666666666666664,0.4027777777777778,0.1111111111111111,0.6111111111111112,0.1388888888888889,0.0,0.0,0.2361111111111111,0.013888888888888888,0.0,0.0,0.125,0.0,0.05555555555555555,0.041666666666666664,0.013888888888888888,0.1527777777777778,0.5277777777777778,0.013888888888888888,0.0,0.0,0.0,0.0,0.041666666666666664,0.027777777777777776,0.013888888888888888,0.0,0.9861111111111112,0.5277777777777778,0.4722222222222222,0.0,0.027777777777777776,0.027777777777777776,0.2361111111111111,0.7083333333333334,0.1111111111111111,0.5,116.0,249.35000000000002,0,0.0
BR262_T2048,262,116.7,116.8,5,0,2.8,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.2,0.4,0.0,0.4,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.4,0.0,0.0,0.2,0.2,0.6,0.0,0.09999999999999432,116.8,248.55,0,0.0
BR262_T2049,262,117.0,117.0,26,2,1.8461538461538463,0.0,0.0,0.38461538461538464,0.038461538461538464,0.0,0.0,0.0,0.0,0.6153846153846154,0.0,0.0,0.0,0.0,0.038461538461538464,0.5384615384615384,0.4230769230769231,0.0,0.0,0.07692307692307693,0.3076923076923077,0.19230769230769232,0.2692307692307692,0.15384615384615385,0.5384615384615384,0.23076923076923078,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.11538461538461539,0.0,0.23076923076923078,0.0,0.11538461538461539,0.0,0.19230769230769232,0.0,0.0,0.0,0.038461538461538464,0.07692307692307693,0.23076923076923078,0.0,0.0,0.0,1.0,0.46153846153846156,0.5384615384615384,0.0,0.11538461538461539,0.0,0.4230769230769231,0.46153846153846156,0.15384615384615385,0.0,117.0,248.35000000000002,0,0.0
BR262_T2050,262,117.2,117.6,18,12,1.6666666666666667,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.2222222222222222,0.0,0.0,0.05555555555555555,0.2222222222222222,0.0,0.5555555555555556,0.16666666666666666,0.7222222222222222,0.05555555555555555,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.0,0.1111111111111111,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.2222222222222222,0.0,0.0,0.0,1.0,0.6111111111111112,0.3888888888888889,0.0,0.0,0.0,0.2777777777777778,0.7222222222222222,0.16666666666666666,0.3999999999999915,117.5,247.85000000000002,0,0.0
BR262_T2051,262,117.8,118.5,44,2,1.9318181818181819,0.022727272727272728,0.20454545454545456,0.22727272727272727,0.022727272727272728,0.0,0.0,0.0,0.0,0.5454545454545454,0.022727272727272728,0.022727272727272728,0.0,0.0,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.022727272727272728,0.0,0.09090909090909091,0.38636363636363635,0.13636363636363635,0.3409090909090909,0.022727272727272728,0.75,0.1590909090909091,0.0,0.0,0.06818181818181818,0.022727272727272728,0.0,0.0,0.022727272727272728,0.022727272727272728,0.13636363636363635,0.1590909090909091,0.045454545454545456,0.20454545454545456,0.20454545454545456,0.0,0.0,0.0,0.06818181818181818,0.0,0.09090909090909091,0.045454545454545456,0.0,0.0,1.0,0.5227272727272727,0.4772727272727273,0.0,0.022727272727272728,0.06818181818181818,0.45454545454545453,0.45454545454545453,0.022727272727272728,0.7000000000000028,118.0,247.35000000000002,0,0.0
BR262_T2052,262,118.7,119.0,38,5,2.4473684210526314,0.0,0.02631578947368421,0.39473684210526316,0.0,0.0,0.0,0.02631578947368421,0.0,0.5263157894736842,0.0,0.05263157894736842,0.0,0.0,0.02631578947368421,0.6842105263157895,0.2894736842105263,0.0,0.0,0.02631578947368421,0.47368421052631576,0.13157894736842105,0.3157894736842105,0.05263157894736842,0.6842105263157895,0.07894736842105263,0.0,0.0,0.21052631578947367,0.02631578947368421,0.0,0.0,0.10526315789473684,0.0,0.05263157894736842,0.07894736842105263,0.10526315789473684,0.3684210526315789,0.18421052631578946,0.0,0.0,0.0,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.05263157894736842,0.18421052631578946,0.7631578947368421,0.05263157894736842,0.29999999999999716,119.0,246.35000000000002,0,0.0
